source_path,metadata_date,filename_date,folder_date,filesystem_date,checked_sources,status,reference_date,reference_source,target_folder,target_filename,target_path,action,metadata_action,metadata_message,error
E:\Resimler\2019\01\002_09.jpg,2019-01-10 10:29:58,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_09.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_10.jpg,2019-01-11 08:31:10,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_10.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_11.jpg,2019-01-12 12:56:32,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_11.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_12.jpg,2019-01-13 18:55:42,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_12.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_13.jpg,2019-01-14 10:09:22,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_13.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_14.jpg,2019-01-15 07:44:32,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_14.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_15.jpg,2019-01-16 08:36:02,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_15.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_16.jpg,2019-01-17 10:21:00,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_16.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_17.jpg,2019-01-18 07:37:58,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_17.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\002_18.jpg,2019-01-19 10:23:04,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,002_18.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003.jpeg,2019-01-15 07:45:46,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003.jpeg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003.jpg,2019-01-01 13:18:02,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_01.jpg,2019-01-02 09:45:06,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_01.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_02.jpg,2019-01-03 10:03:58,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_02.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_03.jpg,2019-01-04 11:04:40,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_03.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_04.jpg,2019-01-06 12:05:09,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_04.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\003_05.jpg,2019-01-07 14:33:38,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_05.jpg,,SKIP_DUPLICATE,
